X, Y
-0.286456, -0.874346
-0.280217, -0.876308
-0.273964, -0.878224
-0.267696, -0.880096
-0.261416, -0.881923
-0.255121, -0.883705
-0.248814, -0.885442
-0.242494, -0.887134
-0.236162, -0.888781
-0.229818, -0.890382
-0.223463, -0.891937
-0.217096, -0.893448
-0.210718, -0.894912
-0.204329, -0.896331
-0.197930, -0.897704
-0.191520, -0.899032
-0.185101, -0.900313
-0.178673, -0.901549
-0.172236, -0.902738
-0.165789, -0.903882
-0.159335, -0.904979
-0.152872, -0.906030
-0.146401, -0.907035
-0.139923, -0.907993
-0.133438, -0.908905
-0.126946, -0.909771
-0.120448, -0.910590
-0.113943, -0.911363
-0.107433, -0.912089
-0.100917, -0.912768
-0.094396, -0.913401
-0.087871, -0.913987
-0.081340, -0.914527
-0.074806, -0.915019
-0.068268, -0.915465
-0.061726, -0.915865
-0.055181, -0.916217
-0.048634, -0.916523
-0.042084, -0.916781
-0.035531, -0.916993
-0.028977, -0.917158
-0.022422, -0.917276
-0.015865, -0.917347
-0.009307, -0.917372
-0.002749, -0.917349
0.003809, -0.917279
0.010367, -0.917163
0.016924, -0.917000
0.023481, -0.916789
0.030036, -0.916532
0.036590, -0.916228
0.043142, -0.915877
0.049692, -0.915479
0.056239, -0.915035
0.062783, -0.914543
0.069324, -0.914005
0.075862, -0.913420
0.082395, -0.912788
0.088925, -0.912110
0.095450, -0.911385
0.101970, -0.910613
0.108484, -0.909795
0.114994, -0.908930
0.121497, -0.908018
0.127994, -0.907060
0.134484, -0.906056
0.140968, -0.905005
0.147444, -0.903908
0.153913, -0.902764
0.160374, -0.901574
0.166826, -0.900339
0.173270, -0.899057
0.179705, -0.897728
0.186131, -0.896354
0.192548, -0.894934
0.198954, -0.893469
0.205350, -0.891957
0.211735, -0.890400
0.218110, -0.888797
0.224474, -0.887148
0.230825, -0.885454
0.237165, -0.883715
0.243493, -0.881930
0.249808, -0.880101
0.256110, -0.878226
0.262400, -0.876306
0.268675, -0.874341
0.274937, -0.872331
0.281184, -0.870276
0.287417, -0.868177
0.293635, -0.866034
0.299838, -0.863846
0.306026, -0.861613
0.312198, -0.859337
0.318353, -0.857016
0.324492, -0.854652
0.330615, -0.852243
0.336720, -0.849791
0.342808, -0.847295
0.348878, -0.844756
0.354930, -0.842173
0.360964, -0.839548
0.366979, -0.836879
0.372975, -0.834167
0.378952, -0.831412
0.384909, -0.828615
0.390846, -0.825775
0.396763, -0.822893
0.402660, -0.819968
0.408535, -0.817002
0.414390, -0.813993
0.420223, -0.810943
0.426034, -0.807851
0.431823, -0.804717
0.437590, -0.801542
0.443334, -0.798326
0.449055, -0.795069
0.454753, -0.791771
0.460427, -0.788433
0.466077, -0.785053
0.471704, -0.781634
0.477305, -0.778174
0.482882, -0.774675
0.488434, -0.771135
0.493961, -0.767556
0.499461, -0.763938
0.504936, -0.760280
0.510385, -0.756583
0.515807, -0.752847
0.521203, -0.749073
0.526571, -0.745260
0.531912, -0.741408
0.537225, -0.737519
0.542511, -0.733591
0.547768, -0.729626
0.552997, -0.725624
0.558197, -0.721584
0.563368, -0.717506
0.568509, -0.713392
0.573622, -0.709241
0.578704, -0.705054
0.583756, -0.700831
0.588778, -0.696571
0.593769, -0.692275
0.598729, -0.687944
0.603658, -0.683577
0.608556, -0.679176
0.613422, -0.674739
0.618256, -0.670267
0.623058, -0.665761
0.627827, -0.661221
0.632564, -0.656646
0.637268, -0.652038
0.641939, -0.647396
0.646576, -0.642721
0.651179, -0.638013
0.655749, -0.633271
0.660284, -0.628497
0.664785, -0.623691
0.669251, -0.618853
0.673683, -0.613982
0.678079, -0.609080
0.682440, -0.604147
0.686765, -0.599182
0.691055, -0.594186
0.695308, -0.589160
0.699526, -0.584104
0.703706, -0.579017
0.707850, -0.573900
0.711958, -0.568754
0.716028, -0.563578
0.720060, -0.558373
0.724055, -0.553140
0.728012, -0.547878
0.731932, -0.542587
0.735813, -0.537269
0.739655, -0.531923
0.743459, -0.526549
0.747225, -0.521148
0.750951, -0.515720
0.754638, -0.510265
0.758285, -0.504784
0.761893, -0.499277
0.765462, -0.493744
0.768990, -0.488186
0.772478, -0.482602
0.775925, -0.476994
0.779332, -0.471360
0.782699, -0.465703
0.786024, -0.460021
0.789309, -0.454315
0.792552, -0.448586
0.795754, -0.442834
0.798914, -0.437058
0.802032, -0.431260
0.805109, -0.425440
0.808143, -0.419598
0.811135, -0.413733
0.814085, -0.407848
0.816992, -0.401941
0.819856, -0.396014
0.822678, -0.390065
0.825456, -0.384097
0.828192, -0.378109
0.830884, -0.372101
0.833532, -0.366074
0.836137, -0.360027
0.838698, -0.353962
0.841215, -0.347879
0.843688, -0.341778
0.846118, -0.335659
0.848502, -0.329522
0.850843, -0.323368
0.853138, -0.317198
0.855390, -0.311011
0.857596, -0.304808
0.859757, -0.298589
0.861874, -0.292354
0.863945, -0.286104
0.865971, -0.279840
0.867952, -0.273561
0.869887, -0.267267
0.871777, -0.260960
0.873621, -0.254639
0.875419, -0.248305
0.877171, -0.241957
0.878878, -0.235598
0.880538, -0.229225
0.882152, -0.222841
0.883720, -0.216446
0.885242, -0.210039
0.886717, -0.203621
0.888145, -0.197192
0.889528, -0.190754
0.890863, -0.184305
0.892152, -0.177846
0.893394, -0.171379
0.894589, -0.164902
0.895737, -0.158417
0.896839, -0.151923
0.897893, -0.145422
0.898900, -0.138913
0.899860, -0.132397
0.900773, -0.125873
0.901638, -0.119343
0.902456, -0.112807
0.903227, -0.106265
0.903951, -0.099718
0.904627, -0.093165
0.905255, -0.086607
0.905836, -0.080045
0.906369, -0.073479
0.906855, -0.066908
0.907293, -0.060335
0.907684, -0.053758
0.908027, -0.047178
0.908322, -0.040596
0.908570, -0.034011
0.908769, -0.027425
0.908921, -0.020838
0.909026, -0.014249
0.909082, -0.007660
0.909091, -0.001070
0.909052, 0.005520
0.908965, 0.012110
0.908831, 0.018699
0.908648, 0.025287
0.908418, 0.031873
0.908141, 0.038458
0.907815, 0.045041
0.907442, 0.051622
0.907021, 0.058200
0.906552, 0.064774
0.906036, 0.071346
0.905472, 0.077913
0.904860, 0.084477
0.904201, 0.091036
0.903494, 0.097590
0.902740, 0.104139
0.901938, 0.110683
0.901089, 0.117221
0.900192, 0.123752
0.899248, 0.130277
0.898257, 0.136795
0.897218, 0.143306
0.896132, 0.149810
0.894999, 0.156305
0.893819, 0.162792
0.892592, 0.169271
0.891318, 0.175741
0.889996, 0.182201
0.888628, 0.188652
0.887214, 0.195093
0.885752, 0.201523
0.884244, 0.207943
0.882689, 0.214351
0.881088, 0.220749
0.879440, 0.227135
0.877746, 0.233508
0.876006, 0.239870
0.874220, 0.246218
0.872387, 0.252554
0.870509, 0.258876
0.868585, 0.265184
0.866615, 0.271479
0.864599, 0.277759
0.862538, 0.284024
0.860431, 0.290274
0.858279, 0.296509
0.856081, 0.302728
0.853839, 0.308931
0.851551, 0.315117
0.849219, 0.321287
0.846841, 0.327440
0.844419, 0.333575
0.841953, 0.339693
0.839442, 0.345792
0.836887, 0.351873
0.834287, 0.357936
0.831644, 0.363979
0.828957, 0.370003
0.826226, 0.376007
0.823451, 0.381992
0.820633, 0.387956
0.817772, 0.393899
0.814867, 0.399822
0.811919, 0.405723
0.808929, 0.411602
0.805896, 0.417460
0.802820, 0.423295
0.799702, 0.429108
0.796542, 0.434897
0.793339, 0.440664
0.790095, 0.446407
0.786809, 0.452127
0.783481, 0.457822
0.780112, 0.463493
0.776702, 0.469139
0.773251, 0.474760
0.769759, 0.480356
0.766226, 0.485926
0.762652, 0.491470
0.759039, 0.496988
0.755385, 0.502479
0.751691, 0.507944
0.747958, 0.513381
0.744185, 0.518791
0.740373, 0.524173
0.736521, 0.529528
0.732631, 0.534854
0.728701, 0.540151
0.724734, 0.545419
0.720728, 0.550659
0.716683, 0.555869
0.712601, 0.561049
0.708481, 0.566199
0.704324, 0.571319
0.700129, 0.576408
0.695898, 0.581466
0.691629, 0.586494
0.687324, 0.591490
0.682982, 0.596454
0.678605, 0.601386
0.674191, 0.606286
0.669742, 0.611154
0.665257, 0.615989
0.660737, 0.620791
0.656182, 0.625560
0.651592, 0.630295
0.646968, 0.634996
0.642309, 0.639664
0.637616, 0.644297
0.632890, 0.648896
0.628130, 0.653459
0.623337, 0.657988
0.618510, 0.662482
0.613651, 0.666940
0.608759, 0.671362
0.603835, 0.675748
0.598879, 0.680098
0.593892, 0.684412
0.588872, 0.688689
0.583822, 0.692928
0.578740, 0.697131
0.573628, 0.701297
0.568485, 0.705424
0.563312, 0.709514
0.558109, 0.713566
0.552877, 0.717579
0.547615, 0.721554
0.542324, 0.725490
0.537005, 0.729388
0.531656, 0.733246
0.526280, 0.737064
0.520876, 0.740844
0.515443, 0.744583
0.509984, 0.748282
0.504497, 0.751941
0.498984, 0.755560
0.493444, 0.759138
0.487878, 0.762676
0.482285, 0.766172
0.476667, 0.769628
0.471024, 0.773041
0.465356, 0.776414
0.459663, 0.779744
0.453945, 0.783033
0.448204, 0.786280
0.442438, 0.789484
0.436649, 0.792646
0.430837, 0.795765
0.425001, 0.798842
0.419143, 0.801875
0.413263, 0.804866
0.407360, 0.807813
0.401436, 0.810717
0.395491, 0.813577
0.389524, 0.816393
0.383537, 0.819166
0.377529, 0.821894
0.371501, 0.824578
0.365453, 0.827218
0.359386, 0.829813
0.353300, 0.832364
0.347194, 0.834870
0.341070, 0.837330
0.334928, 0.839746
0.328768, 0.842117
0.322591, 0.844442
0.316396, 0.846722
0.310184, 0.848956
0.303956, 0.851145
0.297711, 0.853287
0.291451, 0.855384
0.285175, 0.857435
0.278883, 0.859439
0.272577, 0.861397
0.266256, 0.863309
0.259921, 0.865174
0.253572, 0.866993
0.247210, 0.868765
0.240834, 0.870490
0.234445, 0.872168
0.228044, 0.873800
0.221630, 0.875384
0.215205, 0.876921
0.208768, 0.878410
0.202320, 0.879853
0.195861, 0.881248
0.189391, 0.882595
0.182911, 0.883895
0.176422, 0.885147
0.169923, 0.886352
0.163415, 0.887508
0.156898, 0.888617
0.150373, 0.889678
0.143839, 0.890691
0.137298, 0.891656
0.130750, 0.892573
0.124194, 0.893441
0.117632, 0.894262
0.111063, 0.895034
0.104489, 0.895758
0.097909, 0.896433
0.091323, 0.897061
0.084733, 0.897639
0.078138, 0.898170
0.071539, 0.898652
0.064936, 0.899085
0.058329, 0.899470
0.051720, 0.899806
0.045107, 0.900094
0.038492, 0.900333
0.031876, 0.900523
0.025257, 0.900665
0.018637, 0.900758
0.012016, 0.900803
0.005394, 0.900799
-0.001228, 0.900746
-0.007850, 0.900645
-0.014471, 0.900495
-0.021092, 0.900296
-0.027711, 0.900049
-0.034329, 0.899753
-0.040945, 0.899408
-0.047559, 0.899015
-0.054171, 0.898574
-0.060779, 0.898083
-0.067384, 0.897545
-0.073986, 0.896957
-0.080583, 0.896321
-0.087177, 0.895637
-0.093765, 0.894904
-0.100348, 0.894123
-0.106926, 0.893294
-0.113498, 0.892416
-0.120064, 0.891490
-0.126624, 0.890516
-0.133176, 0.889494
-0.139722, 0.888423
-0.146259, 0.887305
-0.152789, 0.886138
-0.159311, 0.884924
-0.165824, 0.883662
-0.172327, 0.882352
-0.178822, 0.880994
-0.185307, 0.879588
-0.191781, 0.878135
-0.198246, 0.876635
-0.204699, 0.875087
-0.211142, 0.873491
-0.217573, 0.871849
-0.223992, 0.870159
-0.230398, 0.868422
-0.236793, 0.866638
-0.243174, 0.864807
-0.249542, 0.862929
-0.255897, 0.861005
-0.262238, 0.859034
-0.268564, 0.857016
-0.274876, 0.854952
-0.281172, 0.852842
-0.287454, 0.850686
-0.293720, 0.848483
-0.299969, 0.846235
-0.306203, 0.843940
-0.312419, 0.841600
-0.318619, 0.839215
-0.324801, 0.836784
-0.330966, 0.834307
-0.337112, 0.831786
-0.343240, 0.829219
-0.349349, 0.826607
-0.355440, 0.823951
-0.361510, 0.821250
-0.367561, 0.818504
-0.373592, 0.815714
-0.379603, 0.812880
-0.385592, 0.810002
-0.391561, 0.807080
-0.397508, 0.804114
-0.403434, 0.801104
-0.409337, 0.798051
-0.415218, 0.794955
-0.421077, 0.791816
-0.426912, 0.788633
-0.432724, 0.785408
-0.438512, 0.782141
-0.444276, 0.778831
-0.450016, 0.775478
-0.455731, 0.772084
-0.461421, 0.768648
-0.467086, 0.765170
-0.472726, 0.761650
-0.478339, 0.758089
-0.483926, 0.754488
-0.489487, 0.750845
-0.495021, 0.747161
-0.500528, 0.743437
-0.506007, 0.739672
-0.511459, 0.735867
-0.516882, 0.732023
-0.522277, 0.728138
-0.527644, 0.724214
-0.532981, 0.720251
-0.538289, 0.716249
-0.543568, 0.712208
-0.548817, 0.708128
-0.554036, 0.704009
-0.559224, 0.699853
-0.564382, 0.695658
-0.569508, 0.691425
-0.574604, 0.687155
-0.579667, 0.682848
-0.584699, 0.678503
-0.589699, 0.674122
-0.594666, 0.669704
-0.599601, 0.665250
-0.604503, 0.660759
-0.609371, 0.656233
-0.614207, 0.651671
-0.619008, 0.647073
-0.623775, 0.642440
-0.628508, 0.637772
-0.633206, 0.633070
-0.637870, 0.628333
-0.642498, 0.623562
-0.647092, 0.618757
-0.651649, 0.613919
-0.656171, 0.609047
-0.660656, 0.604142
-0.665106, 0.599204
-0.669518, 0.594233
-0.673894, 0.589230
-0.678233, 0.584195
-0.682534, 0.579128
-0.686798, 0.574030
-0.691024, 0.568900
-0.695212, 0.563740
-0.699362, 0.558548
-0.703473, 0.553326
-0.707545, 0.548075
-0.711579, 0.542793
-0.715573, 0.537481
-0.719528, 0.532141
-0.723443, 0.526771
-0.727319, 0.521373
-0.731154, 0.515946
-0.734949, 0.510491
-0.738704, 0.505009
-0.742417, 0.499498
-0.746090, 0.493961
-0.749722, 0.488396
-0.753313, 0.482805
-0.756862, 0.477188
-0.760369, 0.471544
-0.763834, 0.465875
-0.767258, 0.460180
-0.770639, 0.454461
-0.773977, 0.448716
-0.777273, 0.442947
-0.780526, 0.437154
-0.783736, 0.431336
-0.786902, 0.425496
-0.790026, 0.419632
-0.793106, 0.413745
-0.796142, 0.407835
-0.799134, 0.401903
-0.802082, 0.395950
-0.804985, 0.389974
-0.807845, 0.383977
-0.810660, 0.377960
-0.813430, 0.371921
-0.816155, 0.365862
-0.818835, 0.359784
-0.821470, 0.353685
-0.824060, 0.347567
-0.826604, 0.341430
-0.829102, 0.335275
-0.831555, 0.329101
-0.833962, 0.322909
-0.836323, 0.316699
-0.838638, 0.310472
-0.840906, 0.304228
-0.843128, 0.297967
-0.845303, 0.291690
-0.847432, 0.285397
-0.849514, 0.279088
-0.851549, 0.272764
-0.853537, 0.266425
-0.855478, 0.260071
-0.857372, 0.253704
-0.859218, 0.247322
-0.861017, 0.240926
-0.862768, 0.234518
-0.864472, 0.228096
-0.866128, 0.221662
-0.867736, 0.215216
-0.869296, 0.208758
-0.870808, 0.202288
-0.872272, 0.195807
-0.873688, 0.189316
-0.875055, 0.182814
-0.876374, 0.176302
-0.877645, 0.169781
-0.878867, 0.163250
-0.880041, 0.156710
-0.881165, 0.150161
-0.882242, 0.143604
-0.883269, 0.137039
-0.884248, 0.130467
-0.885178, 0.123888
-0.886058, 0.117301
-0.886890, 0.110708
-0.887673, 0.104109
-0.888407, 0.097505
-0.889091, 0.090895
-0.889727, 0.084280
-0.890313, 0.077660
-0.890850, 0.071036
-0.891338, 0.064408
-0.891776, 0.057777
-0.892165, 0.051142
-0.892505, 0.044504
-0.892795, 0.037865
-0.893036, 0.031222
-0.893227, 0.024579
-0.893370, 0.017934
-0.893462, 0.011287
-0.893505, 0.004641
-0.893499, -0.002006
-0.893443, -0.008653
-0.893338, -0.015300
-0.893184, -0.021945
-0.892980, -0.028590
-0.892726, -0.035232
-0.892423, -0.041873
-0.892071, -0.048512
-0.891669, -0.055147
-0.891218, -0.061780
-0.890718, -0.068410
-0.890168, -0.075035
-0.889569, -0.081656
-0.888921, -0.088273
-0.888223, -0.094885
-0.887477, -0.101492
-0.886681, -0.108093
-0.885836, -0.114688
-0.884942, -0.121277
-0.883999, -0.127859
-0.883007, -0.134433
-0.881966, -0.141001
-0.880876, -0.147560
-0.879737, -0.154111
-0.878550, -0.160654
-0.877314, -0.167188
-0.876029, -0.173712
-0.874696, -0.180227
-0.873314, -0.186732
-0.871884, -0.193226
-0.870406, -0.199710
-0.868879, -0.206182
-0.867304, -0.212643
-0.865681, -0.219092
-0.864010, -0.225529
-0.862291, -0.231954
-0.860524, -0.238365
-0.858710, -0.244763
-0.856848, -0.251148
-0.854939, -0.257518
-0.852982, -0.263874
-0.850977, -0.270216
-0.848926, -0.276542
-0.846827, -0.282853
-0.844682, -0.289148
-0.842489, -0.295427
-0.840250, -0.301689
-0.837965, -0.307934
-0.835632, -0.314163
-0.833254, -0.320373
-0.830829, -0.326566
-0.828358, -0.332741
-0.825841, -0.338897
-0.823278, -0.345034
-0.820670, -0.351151
-0.818016, -0.357249
-0.815317, -0.363327
-0.812572, -0.369385
-0.809782, -0.375422
-0.806947, -0.381438
-0.804068, -0.387433
-0.801144, -0.393406
-0.798175, -0.399356
-0.795162, -0.405285
-0.792105, -0.411191
-0.789004, -0.417073
-0.785859, -0.422933
-0.782670, -0.428768
-0.779438, -0.434580
-0.776163, -0.440367
-0.772845, -0.446130
-0.769483, -0.451867
-0.766079, -0.457579
-0.762632, -0.463266
-0.759143, -0.468926
-0.755612, -0.474560
-0.752039, -0.480168
-0.748423, -0.485748
-0.744767, -0.491302
-0.741069, -0.496827
-0.737329, -0.502325
-0.733549, -0.507795
-0.729728, -0.513236
-0.725867, -0.518648
-0.721965, -0.524031
-0.718023, -0.529384
-0.714040, -0.534708
-0.710019, -0.540002
-0.705957, -0.545265
-0.701857, -0.550498
-0.697717, -0.555700
-0.693539, -0.560870
-0.689322, -0.566009
-0.685067, -0.571116
-0.680773, -0.576191
-0.676442, -0.581234
-0.672073, -0.586244
-0.667667, -0.591220
-0.663223, -0.596164
-0.658743, -0.601074
-0.654226, -0.605950
-0.649672, -0.610792
-0.645083, -0.615600
-0.640457, -0.620373
-0.635796, -0.625111
-0.631099, -0.629814
-0.626367, -0.634481
-0.621600, -0.639113
-0.616799, -0.643708
-0.611963, -0.648268
-0.607093, -0.652790
-0.602190, -0.657276
-0.597253, -0.661725
-0.592282, -0.666137
-0.587279, -0.670511
-0.582242, -0.674848
-0.577174, -0.679146
-0.572073, -0.683406
-0.566940, -0.687627
-0.561775, -0.691810
-0.556580, -0.695954
-0.551353, -0.700058
-0.546095, -0.704123
-0.540807, -0.708148
-0.535489, -0.712133
-0.530141, -0.716079
-0.524763, -0.719983
-0.519356, -0.723847
-0.513920, -0.727670
-0.508455, -0.731453
-0.502962, -0.735193
-0.497441, -0.738893
-0.491892, -0.742550
-0.486316, -0.746166
-0.480712, -0.749740
-0.475082, -0.753271
-0.469424, -0.756760
-0.463741, -0.760206
-0.458032, -0.763609
-0.452297, -0.766969
-0.446537, -0.770286
-0.440752, -0.773559
-0.434942, -0.776788
-0.429108, -0.779974
-0.423250, -0.783115
-0.417368, -0.786212
-0.411463, -0.789265
-0.405535, -0.792274
-0.399584, -0.795237
-0.393611, -0.798156
-0.387615, -0.801029
-0.381598, -0.803857
-0.375560, -0.806640
-0.369500, -0.809377
-0.363420, -0.812068
-0.357320, -0.814714
-0.351199, -0.817313
-0.345059, -0.819867
-0.338899, -0.822373
-0.332721, -0.824834
-0.326523, -0.827247
-0.320308, -0.829614
-0.314074, -0.831934
-0.307823, -0.834207
-0.301554, -0.836433
-0.295269, -0.838612
-0.288967, -0.840743
-0.282648, -0.842826
-0.276314, -0.844862
-0.269964, -0.846850
-0.263600, -0.848790
-0.257220, -0.850682
-0.250826, -0.852526
-0.244417, -0.854321
-0.237995, -0.856068
-0.231560, -0.857767
-0.225111, -0.859418
-0.218650, -0.861019
-0.212177, -0.862572
-0.205691, -0.864076
-0.199194, -0.865531
-0.192686, -0.866937
-0.186167, -0.868294
-0.179637, -0.869602
-0.173098, -0.870861
-0.166548, -0.872070
-0.159989, -0.873230
-0.153422, -0.874340
-0.146845, -0.875401
-0.140260, -0.876412
-0.133667, -0.877374
-0.127067, -0.878286
-0.120460, -0.879148
-0.113845, -0.879960
-0.107225, -0.880723
-0.100598, -0.881435
-0.093965, -0.882098
-0.087328, -0.882710
-0.080685, -0.883273
-0.074038, -0.883785
-0.067386, -0.884248
-0.060731, -0.884660
-0.054072, -0.885022
-0.047410, -0.885334
-0.040746, -0.885595
-0.034079, -0.885807
-0.027410, -0.885968
-0.020740, -0.886079
-0.014068, -0.886140
-0.007396, -0.886150
-0.000724, -0.886110
0.005949, -0.886020
0.012622, -0.885879
0.019293, -0.885689
0.025964, -0.885448
0.032633, -0.885157
0.039300, -0.884815
0.045965, -0.884423
0.052627, -0.883982
0.059287, -0.883490
0.065943, -0.882947
0.072595, -0.882355
0.079243, -0.881713
0.085887, -0.881020
0.092526, -0.880277
0.099159, -0.879485
0.105787, -0.878642
0.112409, -0.877750
0.119024, -0.876808
0.125633, -0.875816
0.132234, -0.874774
0.138828, -0.873682
0.145414, -0.872541
0.151992, -0.871351
0.158561, -0.870110
0.165121, -0.868821
0.171672, -0.867481
0.178212, -0.866093
0.184743, -0.864655
0.191263, -0.863169
0.197772, -0.861633
0.204270, -0.860048
0.210756, -0.858414
0.217230, -0.856732
0.223692, -0.855000
0.230141, -0.853221
0.236576, -0.851392
0.242999, -0.849515
0.249407, -0.847590
0.255801, -0.845617
0.262180, -0.843595
0.268545, -0.841526
0.274893, -0.839408
0.281227, -0.837243
0.287544, -0.835030
0.293844, -0.832770
0.300128, -0.830462
0.306395, -0.828107
0.312644, -0.825705
0.318875, -0.823256
0.325087, -0.820760
0.331282, -0.818217
0.337457, -0.815628
0.343612, -0.812992
0.349748, -0.810310
0.355864, -0.807582
0.361960, -0.804808
0.368034, -0.801988
0.374088, -0.799122
0.380120, -0.796211
0.386130, -0.793254
0.392118, -0.790252
0.398084, -0.787205
0.404026, -0.784114
0.409945, -0.780977
0.415841, -0.777796
0.421713, -0.774571
0.427560, -0.771302
0.433383, -0.767988
0.439181, -0.764631
0.444954, -0.761230
0.450701, -0.757786
0.456422, -0.754299
0.462117, -0.750768
0.467785, -0.747195
0.473426, -0.743579
0.479040, -0.739921
0.484626, -0.736221
0.490185, -0.732478
0.495715, -0.728694
0.501216, -0.724868
0.506689, -0.721001
0.512132, -0.717092
0.517546, -0.713143
0.522930, -0.709153
0.528284, -0.705123
0.533607, -0.701052
0.538900, -0.696941
0.544161, -0.692790
0.549391, -0.688600
0.554589, -0.684371
0.559755, -0.680102
0.564889, -0.675795
0.569990, -0.671449
0.575059, -0.667064
0.580094, -0.662642
0.585095, -0.658181
0.590063, -0.653683
0.594996, -0.649148
0.599896, -0.644575
0.604760, -0.639966
0.609590, -0.635320
0.614384, -0.630638
0.619143, -0.625919
0.623866, -0.621165
0.628552, -0.616376
0.633203, -0.611551
0.637817, -0.606691
0.642393, -0.601796
0.646933, -0.596867
0.651435, -0.591904
0.655900, -0.586906
0.660326, -0.581876
0.664715, -0.576812
0.669065, -0.571715
0.673376, -0.566585
0.677648, -0.561422
0.681881, -0.556228
0.686074, -0.551002
0.690227, -0.545744
0.694341, -0.540454
0.698414, -0.535134
0.702447, -0.529783
0.706439, -0.524402
0.710390, -0.518991
0.714300, -0.513550
0.718169, -0.508079
0.721996, -0.502579
0.725781, -0.497051
0.729524, -0.491494
0.733224, -0.485909
0.736882, -0.480295
0.740498, -0.474655
0.744070, -0.468987
0.747599, -0.463292
0.751085, -0.457570
0.754528, -0.451822
0.757926, -0.446049
0.761281, -0.440249
0.764591, -0.434424
0.767857, -0.428575
0.771078, -0.422700
0.774255, -0.416802
0.777386, -0.410879
0.780473, -0.404933
0.783514, -0.398963
0.786509, -0.392971
0.789459, -0.386955
0.792363, -0.380918
0.795221, -0.374859
0.798033, -0.368778
0.800799, -0.362675
0.803518, -0.356552
0.806190, -0.350409
0.808815, -0.344245
0.811394, -0.338061
0.813925, -0.331858
0.816409, -0.325635
0.818845, -0.319394
0.821234, -0.313135
0.823575, -0.306857
0.825868, -0.300562
0.828113, -0.294249
0.830310, -0.287919
0.832459, -0.281573
0.834559, -0.275210
0.836611, -0.268832
0.838614, -0.262438
0.840568, -0.256029
0.842473, -0.249604
0.844330, -0.243166
0.846137, -0.236713
0.847895, -0.230247
0.849603, -0.223768
0.851262, -0.217275
0.852872, -0.210770
0.854432, -0.204253
0.855942, -0.197724
0.857402, -0.191183
0.858812, -0.184631
0.860173, -0.178069
0.861483, -0.171496
0.862743, -0.164914
0.863953, -0.158321
0.865112, -0.151720
0.866221, -0.145110
0.867280, -0.138491
0.868288, -0.131864
0.869245, -0.125230
0.870152, -0.118588
0.871008, -0.111940
0.871813, -0.105285
0.872568, -0.098624
0.873271, -0.091957
0.873924, -0.085285
0.874526, -0.078607
0.875077, -0.071926
0.875576, -0.065240
0.876025, -0.058550
0.876422, -0.051857
0.876769, -0.045161
0.877064, -0.038462
0.877308, -0.031761
0.877501, -0.025058
0.877642, -0.018353
0.877733, -0.011648
0.877772, -0.004942
0.877760, 0.001765
0.877697, 0.008471
0.877582, 0.015177
0.877416, 0.021882
0.877199, 0.028585
0.876931, 0.035287
0.876612, 0.041987
0.876241, 0.048685
0.875819, 0.055379
0.875346, 0.062071
0.874822, 0.068759
0.874247, 0.075442
0.873620, 0.082122
0.872943, 0.088796
0.872215, 0.095465
0.871435, 0.102129
0.870605, 0.108787
0.869724, 0.115438
0.868792, 0.122083
0.867809, 0.128720
0.866776, 0.135350
0.865691, 0.141972
0.864557, 0.148585
0.863371, 0.155190
0.862135, 0.161786
0.860849, 0.168372
0.859512, 0.174949
0.858125, 0.181515
0.856688, 0.188070
0.855201, 0.194614
0.853664, 0.201147
0.852076, 0.207668
0.850439, 0.214177
0.848752, 0.220673
0.847016, 0.227157
0.845229, 0.233626
0.843394, 0.240083
0.841509, 0.246524
0.839574, 0.252952
0.837591, 0.259364
0.835558, 0.265762
0.833477, 0.272143
0.831347, 0.278509
0.829168, 0.284858
0.826940, 0.291190
0.824664, 0.297505
0.822340, 0.303803
0.819967, 0.310082
0.817547, 0.316343
0.815078, 0.322586
0.812562, 0.328810
0.809998, 0.335014
0.807387, 0.341198
0.804728, 0.347362
0.802022, 0.353506
0.799269, 0.359628
0.796469, 0.365730
0.793623, 0.371810
0.790730, 0.377867
0.787790, 0.383903
0.784805, 0.389915
0.781773, 0.395905
0.778696, 0.401871
0.775573, 0.407813
0.772404, 0.413732
0.769190, 0.419625
0.765931, 0.425494
0.762627, 0.431338
0.759278, 0.437156
0.755884, 0.442948
0.752446, 0.448713
0.748964, 0.454453
0.745438, 0.460165
0.741869, 0.465850
0.738255, 0.471507
0.734599, 0.477136
0.730899, 0.482737
0.727156, 0.488310
0.723371, 0.493853
0.719543, 0.499367
0.715672, 0.504851
0.711760, 0.510305
0.707806, 0.515729
0.703810, 0.521123
0.699773, 0.526485
0.695695, 0.531816
0.691575, 0.537116
0.687416, 0.542383
0.683215, 0.547618
0.678975, 0.552821
0.674695, 0.557991
0.670375, 0.563127
0.666015, 0.568231
0.661616, 0.573300
0.657179, 0.578335
0.652703, 0.583336
0.648188, 0.588302
0.643635, 0.593233
0.639044, 0.598128
0.634416, 0.602988
0.629750, 0.607812
0.625047, 0.612600
0.620308, 0.617352
0.615532, 0.622066
0.610719, 0.626744
0.605871, 0.631384
0.600987, 0.635987
0.596067, 0.640551
0.591113, 0.645078
0.586123, 0.649566
0.581099, 0.654015
0.576041, 0.658425
0.570949, 0.662796
0.565823, 0.667127
0.560664, 0.671419
0.555472, 0.675671
0.550246, 0.679882
0.544989, 0.684053
0.539699, 0.688183
0.534378, 0.692271
0.529025, 0.696319
0.523640, 0.700325
